,value
2020-10-01,215497.07273596915
2020-10-02,214532.06694849284
2020-10-03,213985.85737427787
2020-10-04,216526.45356258904
2020-10-05,219042.91711556545
2020-10-06,215047.19595886412
2020-10-07,216390.91637378614
2020-10-08,221750.10428761772
2020-10-09,224361.0691822495
2020-10-10,229277.6521622107
2020-10-11,230745.7125257905
2020-10-12,234086.36071225986
2020-10-13,231863.98972505546
2020-10-14,231825.0311961609
2020-10-15,233530.20706026285
2020-10-16,229718.98632882984
2020-10-17,230632.0061238313
2020-10-18,233471.7693165598
2020-10-19,238537.7972903917
2020-10-20,241785.45499393716
2020-10-21,259704.4832244343
2020-10-22,263190.0236149944
2020-10-23,262312.85510132794
2020-10-24,266045.4198654017
2020-10-25,264344.03774908674
2020-10-26,264905.67050298594
2020-10-27,276575.24374538695
2020-10-28,269165.98498442647
2020-10-29,272791.2202621129
2020-10-30,274910.3560553899
2020-10-31,279575.043254077
2020-11-01,278296.5331053746
2020-11-02,274659.46261755395
2020-11-03,284199.04023651
2020-11-04,286755.62058330234
2020-11-05,316164.9872303252
2020-11-06,316073.67533033283
2020-11-07,300645.4280090211
2020-11-08,313709.7528425465
2020-11-09,310750.80592500116
2020-11-10,310221.0880397178
2020-11-11,318081.38394455146
2020-11-12,330636.7129699857
2020-11-13,330904.51805884694
2020-11-14,325725.65320951137
2020-11-15,323169.9449848668
2020-11-16,338866.7107040621
2020-11-17,358228.8667101092
2020-11-18,360408.71012575395
2020-11-19,361229.77395695815
2020-11-20,378618.51906403975
2020-11-21,379170.9940470932
2020-11-22,373680.6360726006
2020-11-23,372553.3427702002
2020-11-24,388844.94312488
2020-11-25,379521.6719277839
2020-11-26,348182.4655140779
2020-11-27,347821.97925905505
2020-11-28,359797.8456943062
2020-11-29,369185.61244614393
2020-11-30,399648.03241385677
2020-12-01,380959.23733713874
2020-12-02,389833.4033070503
2020-12-03,394264.5737638826
2020-12-04,378310.9267379724
2020-12-05,388509.6392882811
2020-12-06,392896.01915447356
2020-12-07,388865.2004265059
2020-12-08,371317.93465746247
2020-12-09,376100.90479531145
2020-12-10,370120.3605481667
2020-12-11,365720.0498353033
2020-12-12,381459.6189162564
2020-12-13,388542.896553753
2020-12-14,390681.3141568859
2020-12-15,394022.112131758
2020-12-16,432990.6683021094
2020-12-17,462344.94657373993
2020-12-18,468962.8371496031
2020-12-19,483358.4227788487
2020-12-20,475763.2095644467
2020-12-21,460483.2692338598
2020-12-22,482659.7943833132
2020-12-23,470467.70713141107
2020-12-24,480633.42322333023
2020-12-25,500472.5967510215
2020-12-26,535984.7520586257
2020-12-27,531698.4589212068
2020-12-28,547500.1309179399
2020-12-29,554080.167930196
2020-12-30,584890.0216436534
2020-12-31,586378.20434624
2021-01-01,595211.7333081381
2021-01-02,651730.4391066062
2021-01-03,669258.587505963
2021-01-04,648126.926668303
2021-01-05,688968.4482340345
2021-01-06,745980.7477831854
2021-01-07,799340.9469356555
2021-01-08,822612.3612187481
2021-01-09,815089.610273482
2021-01-10,773297.1911394814
2021-01-11,717633.4817980196
2021-01-12,689323.1060295926
2021-01-13,757040.6863883217
2021-01-14,792128.8659613789
2021-01-15,744287.3416725972
2021-01-16,729148.9963169309
2021-01-17,725650.4937871222
2021-01-18,742086.7810236395
2021-01-19,727426.834406345
2021-01-20,719145.7686581116
2021-01-21,624553.0971993819
2021-01-22,667987.0504051339
2021-01-23,650357.2481609719
2021-01-24,654259.6269807753
2021-01-25,653575.6048120245
2021-01-26,658590.5192471317
2021-01-27,616216.9954653685
2021-01-28,677536.7330874937
2021-01-29,693952.7823669752
2021-01-30,695015.4584900871
2021-01-31,671145.521126976
2021-02-01,679478.9000527655
2021-02-02,719304.7120516768
2021-02-03,763321.2640272712
2021-02-04,749244.7926165375
2021-02-05,776416.72275365
2021-02-06,794764.950880141
2021-02-07,787381.3668616521
2021-02-08,940693.9415254853
2021-02-09,941858.9477085067
2021-02-10,908510.6164882618
2021-02-11,974579.2477733501
2021-02-12,960781.2403429408
2021-02-13,957777.4068544669
2021-02-14,986256.5853796109
2021-02-15,971917.6764885429
2021-02-16,998782.57985619
2021-02-17,1057456.7161332848
2021-02-18,1046021.1065363883
2021-02-19,1134587.4775010138
2021-02-20,1133254.2106899573
2021-02-21,1165193.1900789523
2021-02-22,1097258.571904251
2021-02-23,991257.5220378835
2021-02-24,1008038.7259580999
2021-02-25,954282.6412422464
2021-02-26,938544.0558377415
2021-02-27,935784.3135272185
2021-02-28,916532.1247778676
2021-03-01,1005521.4099849934
2021-03-02,982978.8809897675
2021-03-03,1021061.6533925518
2021-03-04,980408.0686184885
2021-03-05,988468.5457120601
2021-03-06,991078.8620168173
2021-03-07,1033311.0516337996
2021-03-08,1062081.8606879003
2021-03-09,1113206.8222560743
2021-03-10,1132354.1646793175
2021-03-11,1171356.167910968
2021-03-12,1159776.4550244277
2021-03-13,1239672.7239777944
2021-03-14,1195237.4479230305
2021-03-15,1127316.2047787434
2021-03-16,1153450.0742253617
2021-03-17,1193827.0434801725
2021-03-18,1168168.8701006996
2021-03-19,1176318.2836067965
2021-03-20,1177554.1491057714
2021-03-21,1162587.7269014562
2021-03-22,1096450.326852751
2021-03-23,1101349.9138081484
2021-03-24,1059672.4653009397
2021-03-25,1039932.991693031
2021-03-26,1115735.8985775465
2021-03-27,1131538.262079395
2021-03-28,1130207.748855212
2021-03-29,1167851.8705996054
2021-03-30,1191108.0122964147
2021-03-31,1192756.2757590325
2021-04-01,1190056.2681527713
2021-04-02,1195509.9660425792
2021-04-03,1156790.8431758708
2021-04-04,1180395.4997668217
2021-04-05,1199026.3770981168
2021-04-06,1176417.2572125029
2021-04-07,1135683.7919400143
2021-04-08,1177676.4287199387
2021-04-09,1178485.1357511485
2021-04-10,1211934.498245771
2021-04-11,1218009.8200349833
2021-04-12,1213701.288400429
2021-04-13,1290566.4400137647
2021-04-14,1278518.8877492792
2021-04-15,1282806.981810848
2021-04-16,1246626.1590258365
2021-04-17,1218945.7131751182
2021-04-18,1142687.3356122752
2021-04-19,1129913.5609743565
2021-04-20,1147865.4156180664
2021-04-21,1094305.2096240702
2021-04-22,1049333.338102831
2021-04-23,1039490.2514240765
2021-04-24,1016603.4689099124
2021-04-25,996659.1973537351
2021-04-26,1096805.1331373577
2021-04-27,1119110.479243807
2021-04-28,1114045.6144246107
2021-04-29,1088071.1132276799
2021-04-30,1172415.1925696887
2021-05-01,1174406.8161673124
2021-05-02,1149457.7999301704
2021-05-03,1161829.9969233656
2021-05-04,1081603.0915285295
2021-05-05,1168467.613356363
2021-05-06,1147223.6723329907
2021-05-07,1165731.8758637456
2021-05-08,1197860.392189401
2021-05-09,1184883.9490799722
2021-05-10,1138460.323677438
2021-05-11,1153776.0867980153
2021-05-12,1006360.8341499938
2021-05-13,1014528.5360432894
2021-05-14,1014750.1337758565
2021-05-15,954647.8565387368
2021-05-16,945226.0809196039
2021-05-17,888121.7105290886
2021-05-18,874761.6208590542
2021-05-19,746705.3188412448
2021-05-20,826823.4857008471
2021-05-21,758162.3656322007
2021-05-22,761099.7493449408
2021-05-23,706367.3723598226
2021-05-24,789113.4399798881
2021-05-25,779457.3863673
2021-05-26,798557.0291863832
2021-05-27,783317.5261410387
2021-05-28,726476.8947888458
2021-05-29,703223.8165748002
2021-05-30,724421.0313536639
2021-05-31,757315.5970083011
2021-06-01,745369.0311100781
2021-06-02,763478.8091429098
2021-06-03,797393.4965585015
2021-06-04,748683.7837037176
2021-06-05,723749.9051805203
2021-06-06,727467.9902871947
2021-06-07,682089.7560432978
2021-06-08,678644.2175969366
2021-06-09,759491.3418562632
2021-06-10,744948.1398981595
2021-06-11,757786.5726040588
2021-06-12,721766.9681658224
2021-06-13,792016.9926823457
2021-06-14,829625.8735975825
2021-06-15,830245.9427407624
2021-06-16,789978.8729826434
2021-06-17,773134.0754262517
2021-06-18,726237.4166556405
2021-06-19,720456.125168686
2021-06-20,722524.4394422129
2021-06-21,641563.5360301131
2021-06-22,659817.4265880804
2021-06-23,683337.5974000789
2021-06-24,703161.2956306592
2021-06-25,640814.594862118
2021-06-26,655090.7804614438
2021-06-27,704085.5969287338
2021-06-28,699841.3118091405
2021-06-29,728589.7890573594
2021-06-30,711258.5944895311
2021-07-01,680146.6795711895
2021-07-02,683871.0822977525
2021-07-03,703645.3735572029
2021-07-04,716062.0107280737
2021-07-05,683745.3900958311
2021-07-06,694539.7734273013
2021-07-07,687456.3068864307
2021-07-08,667316.4123975288
2021-07-09,686103.4121237849
2021-07-10,680265.2142569954
2021-07-11,695163.2269699251
2021-07-12,671403.9939713308
2021-07-13,664104.4794480768
2021-07-14,666360.3741723336
2021-07-15,646882.048444043
2021-07-16,636970.0963874711
2021-07-17,639739.494502507
2021-07-18,645177.1205532252
2021-07-19,625874.5756306621
2021-07-20,604789.886174402
2021-07-21,652353.0469254768
2021-07-22,655316.496854752
2021-07-23,683014.5420398032
2021-07-24,695793.6920578153
2021-07-25,718768.4681124898
2021-07-26,756005.9294841425
2021-07-27,800997.8035202007
2021-07-28,812549.0674597906
2021-07-29,812395.7585313239
2021-07-30,856845.0668658712
2021-07-31,841847.1333086316
2021-08-01,809175.1754120487
2021-08-02,795162.9714276412
2021-08-03,775658.7462635918
2021-08-04,806085.2418783704
2021-08-05,830297.8978978096
2021-08-06,869845.9861486088
2021-08-07,905655.0722357205
2021-08-08,889797.3558405645
2021-08-09,939135.254616032
2021-08-10,925006.9081038663
2021-08-11,924732.6885111944
2021-08-12,902026.6715214701
2021-08-13,971122.8003075989
2021-08-14,956730.1535688167
2021-08-15,955039.8131584217
2021-08-16,933078.6211559807
2021-08-17,907824.1453055898
2021-08-18,908372.2061562723
2021-08-19,950189.2297542224
2021-08-20,1002124.7895254171
2021-08-21,992731.0114871566
2021-08-22,1001223.4578564703
2021-08-23,1006013.1774669026
2021-08-24,968173.9450766623
2021-08-25,995359.8257764273
2021-08-26,951683.5461736089
2021-08-27,997215.9355101945
2021-08-28,993848.5933276208
2021-08-29,991229.7602347753
2021-08-30,954669.0880508693
2021-08-31,957471.175965902
2021-09-01,992417.7716070677
2021-09-02,1001106.5056964634
2021-09-03,1015911.4476996483
2021-09-04,1014940.700667258
2021-09-05,1052594.4200498883
2021-09-06,1070805.0717016363
2021-09-07,952439.9286352313
2021-09-08,935934.2925285212
2021-09-09,942695.011567667
2021-09-10,911202.1401209126
2021-09-11,917692.1092530433
2021-09-12,935238.7245209938
2021-09-13,913228.8935274167
2021-09-14,957346.1076808438
2021-09-15,978072.6691729744
2021-09-16,970130.1687023994
2021-09-17,960735.0527336245
2021-09-18,981012.7125817137
2021-09-19,959571.2692404424
2021-09-20,873194.6080027455
2021-09-21,826593.6703652838
2021-09-22,884928.4901099278
2021-09-23,911842.1987156683
2021-09-24,870098.437786697
2021-09-25,867134.2980841192
2021-09-26,876949.9643818032
2021-09-27,856183.7830608325
2021-09-28,833246.4576309862
2021-09-29,843139.987377852
2021-09-30,889892.265545006
2021-10-01,978193.1012322297
2021-10-02,968008.8981515346
2021-10-03,979722.5516020212
2021-10-04,1000162.2112258149
2021-10-05,1045744.3367583585
2021-10-06,1123249.7225225193
2021-10-07,1092128.2776964384
2021-10-08,1095657.1886003432
2021-10-09,1116045.1676578624
2021-10-10,1109986.5334671077
2021-10-11,1166864.0812190606
2021-10-12,1136632.901531435
2021-10-13,1164364.61780292
2021-10-14,1164261.4486660862
2021-10-15,1251692.6553730234
2021-10-16,1235445.5354770608
2021-10-17,1248462.9308571664
2021-10-18,1258361.6475389102
2021-10-19,1304428.5616185819
2021-10-20,1339988.7797021582
2021-10-21,1262882.101698539
2021-10-22,1231609.4026859675
2021-10-23,1244211.2470951981
2021-10-24,1235612.5342489635
2021-10-25,1280537.706195816
2021-10-26,1224919.7133167472
2021-10-27,1186851.7295235898
2021-10-28,1230343.679761228
2021-10-29,1264622.6462164137
2021-10-30,1256688.6965481122
2021-10-31,1245725.521798798
2021-11-01,1237740.9224751978
2021-11-02,1284849.4509254675
2021-11-03,1277982.7723176896
2021-11-04,1248148.9195228645
2021-11-05,1239252.1073226063
2021-11-06,1249721.3054086065
2021-11-07,1285975.3947254792
2021-11-08,1371700.8552575598
2021-11-09,1359678.6461438292
2021-11-10,1318231.2495754408
2021-11-11,1316452.685297125
2021-11-12,1302873.278285003
2021-11-13,1308182.845758501
2021-11-14,1330824.7630102886
2021-11-15,1292066.6004500315
2021-11-16,1220539.4633541615
2021-11-17,1226169.47840113
2021-11-18,1156052.9492803526
2021-11-19,1180604.624128884
2021-11-20,1214117.7923133723
2021-11-21,1192343.3774331165
2021-11-22,1143746.6919787796
2021-11-23,1169732.988224
2021-11-24,1162099.8199235545
2021-11-25,1199350.7770197277
2021-11-26,1093081.313039997
2021-11-27,1113303.5213395415
2021-11-28,1165058.5779570271
2021-11-29,1175421.6969663124
2021-11-30,1158145.6414111773
2021-12-01,1162989.3330761455
2021-12-02,1148790.9360536132
2021-12-03,1090371.0279476785
2021-12-04,1000820.1436552734
2021-12-05,1005144.1361378537
2021-12-06,1026474.3549125165
2021-12-07,1028816.107811817
2021-12-08,1026716.8909256206
2021-12-09,966960.9918437478
2021-12-10,958566.238342678
2021-12-11,1004099.3261970103
2021-12-12,1017921.4770564933
2021-12-13,949416.7387705279
2021-12-14,982628.9326966644
2021-12-15,993301.1818265248
2021-12-16,967990.4765836602
2021-12-17,937893.5715741079
2021-12-18,952191.25894518
2021-12-19,948833.1415272162
2021-12-20,953279.5685219535
2021-12-21,993804.544802692
2021-12-22,987691.7534038295
2021-12-23,1033239.5083956361
2021-12-24,1033070.667463543
2021-12-25,1025015.9659612774
2021-12-26,1032522.7896579732
2021-12-27,1030725.7658149704
2021-12-28,966268.5671315753
2021-12-29,944299.5813539411
2021-12-30,957639.6549808895
2021-12-31,939034.997855389
2022-01-01,970081.0286783482
2022-01-02,961329.4152441536
2022-01-03,943995.2612392119
2022-01-04,931363.1996675569
2022-01-05,882744.7975473272
2022-01-06,875584.6007335915
2022-01-07,844456.5719092936
2022-01-08,847002.9787144205
2022-01-09,850854.9283676628
2022-01-10,849929.7423400639
2022-01-11,868511.0642068933
2022-01-12,892549.6288581615
2022-01-13,865093.898037273
2022-01-14,875508.6057535532
2022-01-15,875748.9346085897
2022-01-16,875739.2946695111
2022-01-17,857894.0914714838
2022-01-18,860813.1315312184
2022-01-19,846563.9988617395
2022-01-20,826403.7698759699
2022-01-21,740540.4453564147
2022-01-22,712132.9665942886
2022-01-23,736522.5357121463
2022-01-24,744622.6446602867
2022-01-25,750570.1056785218
2022-01-26,747637.7154962642
2022-01-27,754592.3001416023
2022-01-28,765983.9162035136
2022-01-29,775013.0251808743
2022-01-30,769394.6507184402
2022-01-31,781315.8344238233
2022-02-01,786064.4429619724
2022-02-02,749487.1305090764
2022-02-03,757851.8441977643
2022-02-04,844446.4851004822
2022-02-05,840797.3619954145
2022-02-06,861180.1563379748
2022-02-07,890895.6280637509
2022-02-08,895137.014240103
2022-02-09,901999.8839397246
2022-02-10,883840.2191787239
2022-02-11,860608.4140626848
2022-02-12,857396.8656358862
2022-02-13,854048.707002312
2022-02-14,863638.2013364718
2022-02-15,904967.437196495
2022-02-16,891288.6375719872
2022-02-17,823143.4700680795
2022-02-18,811972.920660739
2022-02-19,813764.0465575341
2022-02-20,779330.2018641989
2022-02-21,751600.7935457502
2022-02-22,776479.7080630469
2022-02-23,756437.4719954947
2022-02-24,778328.6532185166
2022-02-25,796504.9634250199
2022-02-26,794286.1347417423
2022-02-27,765445.1317904636
2022-02-28,876495.4790574634
2022-03-01,901655.838375857
2022-03-02,891196.3807459327
2022-03-03,861580.0981597574
2022-03-04,794538.2228383028
2022-03-05,799665.0473051333
2022-03-06,779538.9968969983
2022-03-07,771048.9025234636
2022-03-08,786245.565133356
2022-03-09,851280.2087864389
2022-03-10,800331.3927092443
2022-03-11,785954.7500648618
2022-03-12,787482.3253318787
2022-03-13,766755.8257043941
2022-03-14,805061.3222497196
2022-03-15,797489.4888646081
2022-03-16,834624.7532442281
2022-03-17,830753.5132424248
2022-03-18,847697.9748785275
2022-03-19,856950.2681920272
2022-03-20,837712.8196404569
2022-03-21,832670.1216883641
2022-03-22,860255.3106527952
2022-03-23,870881.1364498597
2022-03-24,893553.8440510046
2022-03-25,899874.0902957504
2022-03-26,904063.3615759845
2022-03-27,950858.725632329
2022-03-28,956762.5385796917
2022-03-29,963126.9213019548
2022-03-30,955597.4459435078
2022-03-31,924380.4826910805
2022-04-01,939899.5973687568
2022-04-02,930252.6648216556
2022-04-03,942336.0008641807
2022-04-04,945901.556637831
2022-04-05,923682.70409368
2022-04-06,876270.2319322977
2022-04-07,882028.4441839278
2022-04-08,857774.1406061639
2022-04-09,867998.4638188932
2022-04-10,855736.2880750105
2022-04-11,802291.1203955718
2022-04-12,813514.8850762392
2022-04-13,835152.5158760132
2022-04-14,810722.0775008231
2022-04-15,823136.7996569205
2022-04-16,819799.6069836543
2022-04-17,805493.0506652999
2022-04-18,828186.7511679643
2022-04-19,842275.6773553988
2022-04-20,839473.0713442016
2022-04-21,821498.4796531384
2022-04-22,805957.3198267162
2022-04-23,800619.0889464888
2022-04-24,800799.314001437
2022-04-25,820392.9733711773
2022-04-26,773378.4522366185
2022-04-27,796241.0931627019
2022-04-28,807454.8829779704
2022-04-29,782785.3771724905
2022-04-30,763044.3708391006
2022-05-01,780396.797343209
2022-05-02,781249.2375733692
2022-05-03,765164.5022970747
2022-05-04,804904.0643299298
2022-05-05,741351.222103952
2022-05-06,730211.5954871889
2022-05-07,719078.0562000392
2022-05-08,690248.9969955656
2022-05-09,609925.0057584047
2022-05-10,629032.7194833092
2022-05-11,587383.1620860464
2022-05-12,586922.2732786954
2022-05-13,592879.6807454395
2022-05-14,609206.0757509739
2022-05-15,634441.3115351892
2022-05-16,604766.5131164509
2022-05-17,616574.7332505888
2022-05-18,581240.7519278297
2022-05-19,613827.2232319604
2022-05-20,591173.7353892402
2022-05-21,596780.0370821421
2022-05-22,613430.779921278
2022-05-23,589534.2535244469
2022-05-24,600559.3679520106
2022-05-25,598257.9514307203
2022-05-26,591160.7203282098
2022-05-27,579544.485204238
2022-05-28,587930.9891513933
2022-05-29,596914.9165379374
2022-05-30,642715.7732251178
2022-05-31,643970.5392501482
2022-06-01,603741.9311806684
2022-06-02,616866.6822759005
2022-06-03,601437.6276998523
2022-06-04,604929.2219522374
2022-06-05,605979.3124687285
2022-06-06,635345.0492658906
2022-06-07,630398.0464297569
2022-06-08,611829.8471138213
2022-06-09,609544.3500399395
2022-06-10,589071.8237639066
2022-06-11,575249.586870759
2022-06-12,537975.252084434
2022-06-13,455013.5797108434
2022-06-14,448083.9976648761
2022-06-15,457225.72686395125
2022-06-16,412868.14841642854
2022-06-17,413758.87143869
2022-06-18,384058.5347614025
2022-06-19,416496.9268493763
2022-06-20,416605.97246218805
2022-06-21,419567.1934076585
2022-06-22,404706.46294058894
2022-06-23,427582.37839095533
2022-06-24,428122.1650307444
